EB_inkap_x_inkap,EB_inkap_x_reckap,EB_reckap_x_reckap,EB_rot_inkap_x_reckap,EB_rot_reckap_x_reckap
25665.285519325367,0.010919951736346474,0.010919951736346474,0.010728724300685513,0.010728724300685513
29937.702155703937,-0.0006129772510315923,-0.0006129772510315923,-0.001032614280550778,-0.001032614280550778
37167.503077342204,-0.005897563401582515,-0.005897563401582515,-0.006120812312754621,-0.006120812312754621
30162.676919861024,-0.0011415426827078262,-0.0011415426827078262,-0.00130011434674012,-0.00130011434674012
39049.46691615038,0.0010317772108292078,0.0010317772108292078,0.0006866618606108092,0.0006866618606108092
38215.53529962096,0.00361167031923436,0.00361167031923436,0.0036194465547909607,0.0036194465547909607
28411.002191276904,0.0038818637002790576,0.0038818637002790576,0.0035303502809076676,0.0035303502809076676
42360.88748364973,0.003230894564568121,0.003230894564568121,0.0036169657633589756,0.0036169657633589756
23859.57087425071,0.0016940380487499513,0.0016940380487499513,0.0016390153344477709,0.0016390153344477709
35569.54260890378,0.012069313646070159,0.012069313646070159,0.011416522957029253,0.011416522957029253
32267.962330001043,0.007782350017237941,0.007782350017237941,0.006600041463301719,0.006600041463301719
41180.76445366548,0.01062413698703272,0.01062413698703272,0.010520836489174396,0.010520836489174396
33055.294762291414,-3.86239205632833e-05,-3.86239205632833e-05,0.00019187783368309548,0.00019187783368309548
42067.44583108355,-0.009430388357789928,-0.009430388357789928,-0.009117697573608391,-0.009117697573608391
29717.384471494628,-0.008646938975960302,-0.008646938975960302,-0.0081964805009191,-0.0081964805009191
37275.35426608261,0.004571333142036533,0.004571333142036533,0.004967475318960532,0.004967475318960532
31519.870302944586,0.003235727681278381,0.003235727681278381,0.003392542192023568,0.003392542192023568
38365.827503354616,-0.010870386390028755,-0.010870386390028755,-0.011012333977693651,-0.011012333977693651
30939.064331458223,0.0032614556125581903,0.0032614556125581903,0.0035707761952680564,0.0035707761952680564
40334.57795823843,0.005419060825974399,0.005419060825974399,0.005328221406022235,0.005328221406022235
30706.70440801932,0.006192923982276958,0.006192923982276958,0.006257224684651923,0.006257224684651923
34300.99644971266,-0.008009373249793375,-0.008009373249793375,-0.007823723904918775,-0.007823723904918775
28146.231293609904,-0.008879420128911455,-0.008879420128911455,-0.008678623061060578,-0.008678623061060578
31658.13256516638,-0.0047286243190256885,-0.0047286243190256885,-0.004888382210430543,-0.004888382210430543
29892.499275783466,0.009452808565687216,0.009452808565687216,0.009465540415796366,0.009465540415796366
33246.57941152023,-0.0029803173423302745,-0.0029803173423302745,-0.0030019335309930347,-0.0030019335309930347
30654.312590735175,-0.003492471663238509,-0.003492471663238509,-0.0036776511603506413,-0.0036776511603506413
36017.67363163598,0.007697676866786705,0.007697676866786705,0.007705365738284263,0.007705365738284263
33648.06219574763,-0.002338467685638938,-0.002338467685638938,-0.0017894724757046275,-0.0017894724757046275
27990.143672434337,-0.0046579309345993036,-0.0046579309345993036,-0.004415155295345984,-0.004415155295345984
31599.069847492156,0.0021629141698054646,0.0021629141698054646,0.002193013489493348,0.002193013489493348
27052.4348961802,-0.0016260693257941754,-0.0016260693257941754,-0.0011624854296665968,-0.0011624854296665968
29290.00436603495,0.002776921798302456,0.002776921798302456,0.0031057641077511075,0.0031057641077511075
27119.16601579918,-0.00555291708431061,-0.00555291708431061,-0.005601489461806417,-0.005601489461806417
31857.422562728305,0.0007727709617363267,0.0007727709617363267,0.000883139503200046,0.000883139503200046
26717.557077497586,0.004296267170578844,0.004296267170578844,0.004412633335690046,0.004412633335690046
27294.2457081483,-0.0010706799741637097,-0.0010706799741637097,-0.0006326745376927788,-0.0006326745376927788
34762.09915648877,0.008993537973781376,0.008993537973781376,0.008784480914550192,0.008784480914550192
32768.63700528693,0.0019374108763934377,0.0019374108763934377,0.0014193008193328235,0.0014193008193328235
37495.60524365103,-0.00630555477190178,-0.00630555477190178,-0.006381280025333793,-0.006381280025333793
37723.90055993196,-0.0021237220942191847,-0.0021237220942191847,-0.0026246261020454183,-0.0026246261020454183
39942.36248444466,5.090091470899051e-05,5.090091470899051e-05,-3.903850525749779e-05,-3.903850525749779e-05
30439.566084788854,0.003180418489204242,0.003180418489204242,0.0035943635179342547,0.0035943635179342547
36618.14053341124,-0.0018566277239509595,-0.0018566277239509595,-0.0012633883935957726,-0.0012633883935957726
30979.60380721204,0.001434824859772817,0.001434824859772817,0.0013173773253024718,0.0013173773253024718
32945.03521938517,0.005424220749176395,0.005424220749176395,0.005256222023742219,0.005256222023742219
37027.618600063084,0.007870950548153989,0.007870950548153989,0.007913294361787436,0.007913294361787436
35890.34142840796,0.006784885825970493,0.006784885825970493,0.006880846700511162,0.006880846700511162
31143.646584808193,-0.009061606042513541,-0.009061606042513541,-0.00865952358864336,-0.00865952358864336
34869.386226479735,0.0037754144637474818,0.0037754144637474818,0.0036529085966025762,0.0036529085966025762
27393.31983872292,-0.003159449250673933,-0.003159449250673933,-0.0028193380900641946,-0.0028193380900641946
28679.583352731526,0.0017324006811489468,0.0017324006811489468,0.0014394669790076902,0.0014394669790076902
34892.61651962258,0.00790666385635154,0.00790666385635154,0.007833819599820121,0.007833819599820121
27731.93501285329,-0.005794268311370132,-0.005794268311370132,-0.006161628896144603,-0.006161628896144603
40437.92247995675,0.005942705663229062,0.005942705663229062,0.005973723921187925,0.005973723921187925
36734.07858870487,-0.0014120383317339474,-0.0014120383317339474,-0.0013202941671427576,-0.0013202941671427576
37213.014565078964,0.007252007186599978,0.007252007186599978,0.007181321735776403,0.007181321735776403
35935.22706462704,0.002802567887712611,0.002802567887712611,0.002758536217334716,0.002758536217334716
30637.098044375118,-0.008081387719872596,-0.008081387719872596,-0.008149297580575164,-0.008149297580575164
25900.43758984654,0.003045984654260935,0.003045984654260935,0.002910218166443331,0.002910218166443331
31767.850554432818,0.0016126125896532592,0.0016126125896532592,0.0013654174099001417,0.0013654174099001417
31514.800690831868,-0.001312398590286705,-0.001312398590286705,-0.0017067427326218168,-0.0017067427326218168
35861.01981390454,0.004035772230682529,0.004035772230682529,0.004385239461512043,0.004385239461512043
36606.11781682573,-0.0019147651096914592,-0.0019147651096914592,-0.002076542340449921,-0.002076542340449921
28225.34526752605,0.009970612727925163,0.009970612727925163,0.009677595535997112,0.009677595535997112
36849.22629870447,-0.0016869372707682536,-0.0016869372707682536,-0.002154611620842099,-0.002154611620842099
30902.53593911831,0.001078376939127287,0.001078376939127287,0.0006329084065116471,0.0006329084065116471
31193.643891424195,0.00019189380513175968,0.00019189380513175968,0.00031434491955182865,0.00031434491955182865
33417.43258475508,0.0013152644855628254,0.0013152644855628254,0.0013279757547186057,0.0013279757547186057
28369.026666384925,0.006297072652238837,0.006297072652238837,0.006355762386884694,0.006355762386884694
36715.868293629115,-0.007995739284644829,-0.007995739284644829,-0.008029142941609111,-0.008029142941609111
31315.85820425705,0.00334091731139475,0.00334091731139475,0.003666130612948704,0.003666130612948704
32512.388922158065,0.005123374398628047,0.005123374398628047,0.004880336250912137,0.004880336250912137
30391.07617986886,0.006514692654589451,0.006514692654589451,0.006079008341862968,0.006079008341862968
33752.76843695823,0.006301505211802548,0.006301505211802548,0.005976462613656595,0.005976462613656595
34550.06240205116,0.0053959962727146114,0.0053959962727146114,0.005753656805714328,0.005753656805714328
34589.80314219982,0.007439969613922063,0.007439969613922063,0.007488130273643323,0.007488130273643323
34984.19230816808,-6.682408008023707e-05,-6.682408008023707e-05,-3.350014567421561e-05,-3.350014567421561e-05
31877.163566129242,0.005359088876431644,0.005359088876431644,0.005228631477645071,0.005228631477645071
32177.52221838065,-0.006356798707269304,-0.006356798707269304,-0.006493461282780328,-0.006493461282780328
28002.01158947411,0.0009869281153935619,0.0009869281153935619,0.0011814715906155193,0.0011814715906155193
35969.776132882515,-0.0019429239477026612,-0.0019429239477026612,-0.0018602044027871175,-0.0018602044027871175
31216.96558885035,-0.0025865802925467973,-0.0025865802925467973,-0.0027116236497725515,-0.0027116236497725515
34309.34336058925,-0.0010274308703005482,-0.0010274308703005482,-0.0009282960680309853,-0.0009282960680309853
35727.470953597236,0.0019213680337431622,0.0019213680337431622,0.0015820172364290612,0.0015820172364290612
29252.55754238414,0.0002864850200597904,0.0002864850200597904,0.0003245896864165486,0.0003245896864165486
33484.38471662676,-0.0009259275565073761,-0.0009259275565073761,-0.0011265486560067893,-0.0011265486560067893
29130.382590430854,-0.0009703834149463162,-0.0009703834149463162,-0.000849308711430801,-0.000849308711430801
35946.70057478175,-0.0027816085243601435,-0.0027816085243601435,-0.002987214848622342,-0.002987214848622342
29195.63763020774,0.0042493229578518,0.0042493229578518,0.0041699286645326405,0.0041699286645326405
35320.86403379252,-0.004048363508565553,-0.004048363508565553,-0.0039060757169816747,-0.0039060757169816747
24605.38747414597,0.005352269541621654,0.005352269541621654,0.005053441256564003,0.005053441256564003
32822.04235913732,0.0020693677531938106,0.0020693677531938106,0.0018537491178921015,0.0018537491178921015
27835.707458527664,0.002532607083246751,0.002532607083246751,0.0026445896651247237,0.0026445896651247237
33211.11179725059,-0.004444511616481545,-0.004444511616481545,-0.00467253407251782,-0.00467253407251782
32726.033426787882,0.0007118313983934975,0.0007118313983934975,0.0008552431042003284,0.0008552431042003284
32147.35090687803,-0.000983042033370149,-0.000983042033370149,-0.0008854207924383344,-0.0008854207924383344
31390.20973348005,-0.0052498712215646075,-0.0052498712215646075,-0.005257904177542536,-0.005257904177542536
31258.009212236208,0.00262827045578269,0.00262827045578269,0.0025857713825269972,0.0025857713825269972
30606.795879303892,-0.006032899541426763,-0.006032899541426763,-0.005995297957891706,-0.005995297957891706
33383.71423523876,0.0014360416454308415,0.0014360416454308415,0.001293768546364136,0.001293768546364136
30747.470930927666,-0.00026281649478520795,-0.00026281649478520795,-0.000259181701572117,-0.000259181701572117
33623.7694021846,0.0017869577214740958,0.0017869577214740958,0.0016396747204667726,0.0016396747204667726
29269.828647433817,-0.0012530535438391556,-0.0012530535438391556,-0.0013799355580787595,-0.0013799355580787595
34816.4885014723,-0.003947554841073423,-0.003947554841073423,-0.003970044668273903,-0.003970044668273903
26962.800845370915,-0.003851400114470753,-0.003851400114470753,-0.0038839746878063667,-0.0038839746878063667
30624.72832450305,0.004841205048230192,0.004841205048230192,0.005015888710539299,0.005015888710539299
26983.003364067936,-0.00041150352049158036,-0.00041150352049158036,-0.000332364707697487,-0.000332364707697487
29481.25342253212,-0.0016618862661356894,-0.0016618862661356894,-0.0018570468810653695,-0.0018570468810653695
32479.69090853805,-0.0005919119617336002,-0.0005919119617336002,-0.0008155935264219275,-0.0008155935264219275
30372.972113738095,0.003281467981197846,0.003281467981197846,0.0031750475327512544,0.0031750475327512544
37358.044272513034,0.006064846679721936,0.006064846679721936,0.006059729625512597,0.006059729625512597
29067.906472999897,-0.0008435487320821165,-0.0008435487320821165,-0.0007814973109574627,-0.0007814973109574627
32143.28866817914,-0.005036042406082615,-0.005036042406082615,-0.005072580254423586,-0.005072580254423586
32634.578691610517,0.00033166105874420315,0.00033166105874420315,0.00030029844906475717,0.00030029844906475717
36656.217841475736,-0.00112265838323917,-0.00112265838323917,-0.0011508695533671153,-0.0011508695533671153
37003.15882565,0.0028325732080660905,0.0028325732080660905,0.0032762358050172934,0.0032762358050172934
36590.04720433491,0.0006049237517945748,0.0006049237517945748,0.0005418583988440174,0.0005418583988440174
33380.21137054248,-0.0029913505689543097,-0.0029913505689543097,-0.0031375677756478202,-0.0031375677756478202
34028.660950448066,0.00278764047511524,0.00278764047511524,0.002535295069605639,0.002535295069605639
29740.38892875617,-0.0007299659842146201,-0.0007299659842146201,-0.001125219829917948,-0.001125219829917948
33009.57436305437,0.0013460216365935678,0.0013460216365935678,0.0015076161872491908,0.0015076161872491908
32724.051223547493,-0.0012324483894315418,-0.0012324483894315418,-0.0011936289246780578,-0.0011936289246780578
32180.841318949984,0.007369628580003124,0.007369628580003124,0.007301219273831591,0.007301219273831591
29705.99892915276,0.0038301985264676368,0.0038301985264676368,0.003895135656177013,0.003895135656177013
33845.32203817288,0.008469942750091152,0.008469942750091152,0.008191969748867269,0.008191969748867269
30393.83418081629,0.003237362664555387,0.003237362664555387,0.003133878171935132,0.003133878171935132
33589.02939051253,0.002893016560751758,0.002893016560751758,0.0029199588513350817,0.0029199588513350817
29940.14051579189,-0.0003275689559615404,-0.0003275689559615404,-0.0004558529056778402,-0.0004558529056778402
33244.671089476426,-0.0004811486131209118,-0.0004811486131209118,-0.00018115373610542575,-0.00018115373610542575
27708.924113293095,0.0006738242460380101,0.0006738242460380101,0.0005324424877131495,0.0005324424877131495
37979.63603311052,0.0008967902766746014,0.0008967902766746014,0.0005951581231636436,0.0005951581231636436
33821.76507109753,0.004928259363934682,0.004928259363934682,0.0051406900421707485,0.0051406900421707485
37044.255989959616,0.0004043780373648756,0.0004043780373648756,0.00023182915520816717,0.00023182915520816717
36437.141546871215,0.007368125336086309,0.007368125336086309,0.007277580787028376,0.007277580787028376
36552.94706072439,0.0016592855143564818,0.0016592855143564818,0.0014364307438518007,0.0014364307438518007
38395.84094696178,-0.0024764106473270436,-0.0024764106473270436,-0.0022144229667340897,-0.0022144229667340897
34248.81882279201,0.007843234310802562,0.007843234310802562,0.007852205726009262,0.007852205726009262
33053.93037500373,0.0027069684380737653,0.0027069684380737653,0.002586514610823797,0.002586514610823797
34321.72011614172,0.002895669832092765,0.002895669832092765,0.0029391213852914466,0.0029391213852914466
30689.366273087733,0.0008196788415774422,0.0008196788415774422,0.001179234564200821,0.001179234564200821
38250.431788396716,0.004522971117140797,0.004522971117140797,0.004528651028840103,0.004528651028840103
32400.351056929718,0.007899945378139058,0.007899945378139058,0.007757202684725637,0.007757202684725637
34124.572353349795,0.0039031172855612567,0.0039031172855612567,0.003817652143782579,0.003817652143782579
29734.002868839023,-0.00033455068937770556,-0.00033455068937770556,-0.0006611845879107508,-0.0006611845879107508
33567.079687508565,-0.0003284605612382816,-0.0003284605612382816,-5.116250559034883e-05,-5.116250559034883e-05
31494.12456308825,0.0038682821924554875,0.0038682821924554875,0.003873184110223814,0.003873184110223814
31916.518204071523,-0.0015052805655940223,-0.0015052805655940223,-0.0014376045233041857,-0.0014376045233041857
33140.34197146362,0.0009110703665793316,0.0009110703665793316,0.0007050142529405026,0.0007050142529405026
34157.71892351645,0.0032175573702172447,0.0032175573702172447,0.003223726631054066,0.003223726631054066
36028.170443254035,0.00229793476849601,0.00229793476849601,0.0023498047759702057,0.0023498047759702057
33387.4113956759,0.0030105492788974784,0.0030105492788974784,0.0029327503109261633,0.0029327503109261633
33753.621545962735,0.002032266780165351,0.002032266780165351,0.00199251836093947,0.00199251836093947
29439.241636844807,0.004113891278358238,0.004113891278358238,0.004362549988199874,0.004362549988199874
30255.707884915682,-0.001945581233588763,-0.001945581233588763,-0.0020319681499193585,-0.0020319681499193585
32370.255606293755,0.001635499519589901,0.001635499519589901,0.0014690933214519673,0.0014690933214519673
32272.56116849078,0.0019089392187542388,0.0019089392187542388,0.0018968901861538114,0.0018968901861538114
30115.867544501663,0.0032666452280778946,0.0032666452280778946,0.0027956829771765388,0.0027956829771765388
31587.87298037682,0.0019343421436699903,0.0019343421436699903,0.002138319382982251,0.002138319382982251
27727.607984224687,0.0012761019017508044,0.0012761019017508044,0.0011499044121466913,0.0011499044121466913
32799.660083840754,0.002587702589269406,0.002587702589269406,0.0027735494916430515,0.0027735494916430515
32890.31583319405,-0.0026860560730471365,-0.0026860560730471365,-0.0029121181448167454,-0.0029121181448167454
34940.98336218701,0.0063685062762128125,0.0063685062762128125,0.006202199208557629,0.006202199208557629
33128.76576062908,-0.00039228400336318285,-0.00039228400336318285,-0.00045045408991151083,-0.00045045408991151083
32989.44095802045,0.005366292089884423,0.005366292089884423,0.005144377294769877,0.005144377294769877
31525.97108301093,-0.0009761986741059154,-0.0009761986741059154,-0.000979324181921181,-0.000979324181921181
36358.21933014514,0.0030316014622455865,0.0030316014622455865,0.003193926385633353,0.003193926385633353
30594.87253182354,0.0027100482830927823,0.0027100482830927823,0.002500865379493235,0.002500865379493235
32960.67758178405,0.0020260791727511845,0.0020260791727511845,0.0017518020705753143,0.0017518020705753143
30364.686757787324,-0.002528768898439716,-0.002528768898439716,-0.0024349248029191745,-0.0024349248029191745
29028.068341038892,-0.002020227051682661,-0.002020227051682661,-0.0017210991153862212,-0.0017210991153862212
31806.601748847672,-0.0013030374968636094,-0.0013030374968636094,-0.0014084351216242272,-0.0014084351216242272
31168.547118125272,0.0068462374135164145,0.0068462374135164145,0.0066324349420291695,0.0066324349420291695
32296.014681708133,0.0028441726637731236,0.0028441726637731236,0.0028780510897469637,0.0028780510897469637
33401.808147183525,0.0031752980374089262,0.0031752980374089262,0.0032368167643101005,0.0032368167643101005
30382.46906252613,0.0031004375649714686,0.0031004375649714686,0.0032323896878614197,0.0032323896878614197
31477.405792811183,0.0022173619670250717,0.0022173619670250717,0.0020044801901817908,0.0020044801901817908
33081.83034933065,0.002148206937691719,0.002148206937691719,0.0022401867901779126,0.0022401867901779126
34238.907355299765,0.0010228298010473479,0.0010228298010473479,0.001338429095187427,0.001338429095187427
32182.861118661796,0.006112616159754086,0.006112616159754086,0.005813599367235253,0.005813599367235253
30286.369374116122,0.0046224428631691,0.0046224428631691,0.004338030159992207,0.004338030159992207
33672.286539944944,0.003510956042504911,0.003510956042504911,0.003820723447123862,0.003820723447123862
32240.41435858629,-0.0026013275750347903,-0.0026013275750347903,-0.0025271308446213592,-0.0025271308446213592
33746.073931049934,0.00482608415604584,0.00482608415604584,0.005120211971807077,0.005120211971807077
32949.85340600043,0.0037753370207128847,0.0037753370207128847,0.003668720340176937,0.003668720340176937
37091.98799188466,0.002721380114132668,0.002721380114132668,0.002476880204953785,0.002476880204953785
35553.37165245427,0.0030722048494410494,0.0030722048494410494,0.002951568104387732,0.002951568104387732
37516.18819942254,0.0011947488705265337,0.0011947488705265337,0.001474205867489623,0.001474205867489623
34279.89489428449,0.0017958026579961645,0.0017958026579961645,0.0016676885481973977,0.0016676885481973977
34886.24302777354,0.00534729342141718,0.00534729342141718,0.005520786034590583,0.005520786034590583
34926.49202525836,0.004862619697510899,0.004862619697510899,0.004944654008800264,0.004944654008800264
31153.978413038112,9.6385935826085e-05,9.6385935826085e-05,0.0001457244674676325,0.0001457244674676325
34083.30628863255,0.0015810472047599038,0.0015810472047599038,0.0014877825153856686,0.0014877825153856686
30482.971263212898,0.0038966181438044615,0.0038966181438044615,0.004004568010790696,0.004004568010790696
31911.37736534071,-7.295305760190257e-05,-7.295305760190257e-05,0.0001266141528550589,0.0001266141528550589
29312.389082292204,0.003395841153416197,0.003395841153416197,0.003323738248390692,0.003323738248390692
31430.02031061788,0.002594384267910059,0.002594384267910059,0.002846358774399564,0.002846358774399564
33269.47082434843,0.003705918246040825,0.003705918246040825,0.0036738636355583792,0.0036738636355583792
29782.380245665798,-0.0012625455276010149,-0.0012625455276010149,-0.0014989588361288455,-0.0014989588361288455
35002.16219082816,0.0011503568608516922,0.0011503568608516922,0.0013044652471842673,0.0013044652471842673
28282.445696897285,7.297650506147061e-06,7.297650506147061e-06,1.1594609788448154e-05,1.1594609788448154e-05
30645.163724046248,-0.0008408845270879756,-0.0008408845270879756,-0.0007844961299714231,-0.0007844961299714231
29180.69956434293,0.002753151554189806,0.002753151554189806,0.0024497460698710972,0.0024497460698710972
31205.516972995938,0.004112888737550405,0.004112888737550405,0.004190277960640548,0.004190277960640548
30158.049316329885,0.004919380372223512,0.004919380372223512,0.005215500799844646,0.005215500799844646
33848.92940211879,0.0019040442869460133,0.0019040442869460133,0.0018895590646963896,0.0018895590646963896
30868.236806940848,0.0015645892662926257,0.0015645892662926257,0.0015179373163625636,0.0015179373163625636
35696.24949027895,0.004101034682992164,0.004101034682992164,0.004086773359968488,0.004086773359968488
31685.59979842986,0.0031939828385696054,0.0031939828385696054,0.0032712941405865755,0.0032712941405865755
34925.24520759478,0.0021033697469799713,0.0021033697469799713,0.0018321740582248637,0.0018321740582248637
32491.056320901644,-0.0006407464068476176,-0.0006407464068476176,-0.0008115481128420872,-0.0008115481128420872
37726.33465337047,0.0015380382673150987,0.0015380382673150987,0.0013346675007883133,0.0013346675007883133
32887.351884788695,0.0069192540657626094,0.0069192540657626094,0.007226018589798064,0.007226018589798064
37253.026150717946,0.003307268009010263,0.003307268009010263,0.0031369043151712505,0.0031369043151712505
32134.636243619385,0.001725946241406088,0.001725946241406088,0.0016559679176184475,0.0016559679176184475
36870.76537590303,0.006463119878841823,0.006463119878841823,0.0064470987581812566,0.0064470987581812566
33574.60531607998,0.005613099901975802,0.005613099901975802,0.005494912177605756,0.005494912177605756
32526.011220350592,0.002173918650733436,0.002173918650733436,0.002147285352101759,0.002147285352101759
32427.611072949258,0.0022789851580901728,0.0022789851580901728,0.0023398077833892434,0.0023398077833892434
30879.732907039124,-0.0031938813629721918,-0.0031938813629721918,-0.0033459745500266933,-0.0033459745500266933
33203.82813401853,0.006055334332150787,0.006055334332150787,0.006017680095765986,0.006017680095765986
30179.307294306283,0.0029148372512472496,0.0029148372512472496,0.002836406146401242,0.002836406146401242
32480.045171957663,0.004464910697623717,0.004464910697623717,0.004580330485878862,0.004580330485878862
29694.509068223564,0.0038896593659339465,0.0038896593659339465,0.0037814868644853094,0.0037814868644853094
33852.782666341074,0.003251452339673572,0.003251452339673572,0.00312390412058072,0.00312390412058072
36704.160644357704,0.007816734929060922,0.007816734929060922,0.007737903791317077,0.007737903791317077
35870.73343796254,-0.001669115943194688,-0.001669115943194688,-0.0013881673802125843,-0.0013881673802125843
35905.47866032938,0.0034076778487271554,0.0034076778487271554,0.003391630874317587,0.003391630874317587
36599.76289991123,0.0013158239132825319,0.0013158239132825319,0.0015562057280459553,0.0015562057280459553
